ID_Employe,Age,Sexe,Departement,Annees_Experience,Niveau_Etudes,Salaire_Mensuel_BIF,Travail_A_Distance,Heures_Supplementaires,Heures_Formation,Anciennete_Entreprise,Nombre_Promotions,Evaluation_Performance,Equilibre_Vie_Travail,Satisfaction_Salaire,Nombre_Absences,Satisfait,Departement_Administration,Departement_Commercial,Departement_Finance,Departement_Informatique,Departement_Logistique,Departement_Marketing,Departement_Production,Departement_Recherche et Développement,Departement_Ressources Humaines,Departement_Support Client
30,-0.5651032950276236,Homme,Production,13.0,Master,0.1833903150646771,Non,0.6490605909847055,0.12898082840815453,5.0,2.0,3.0,4.0,4.0,1.1697086349668444,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
403,0.03286328688298834,Homme,Commercial,19.0,Master,1.6923799470030403,Non,0.7371966051535335,-1.0115803807040156,14.0,5.0,5.0,3.0,2.0,-1.6720437543153064,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1.314220248120014,Homme,Support Client,9.0,Licence,-0.5390056128183998,Non,0.9134686334911895,0.8601098086082635,8.0,2.0,5.0,1.0,2.0,-1.3168247056550375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369,0.8871012610410054,Femme,Recherche et Développement,10.0,Master,0.47351890859063034,Oui,0.9134686334911895,1.4157678335603463,2.0,1.0,5.0,2.0,2.0,-0.9616056569947686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141,0.03286328688298834,Femme,Informatique,18.0,Licence,1.3874094946759061,Non,-0.40857157904123037,0.27520662444817634,8.0,1.0,4.0,4.0,1.0,4.921082158802247e-05,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1.057948855872609,Femme,Administration,6.0,Master,-0.18631397683913384,Non,-1.3780677348983381,0.33369694286418505,6.0,1.0,5.0,3.0,1.0,-0.25116755967423093,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1.1433726532884105,Femme,Production,14.0,Licence,0.07462253096885543,Non,-1.4662037490671662,-0.6898836294159675,8.0,2.0,1.0,3.0,4.0,-0.3695739092276539,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95,1.6559154377832208,Homme,Production,10.0,Licence,-0.15696205305546765,Non,-0.8492516498853703,-0.57290299258395,5.350515463917525,1.0,4.0,2.0,3.0,-0.3695739092276539,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
246,0.024056709829812936,Homme,Logistique,4.0,Master,-0.8097834138052756,Non,-0.3204355648724024,-0.7191287886239719,0.0,0.0,1.0,3.0,4.0,-1.1984183561016146,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
474,-0.05256051053281337,Homme,Support Client,7.0,Master,-0.6221641074054458,Oui,-0.8492516498853703,-0.030571112343143542,4.0,1.0,1.0,4.0,3.0,-1.7904501038687293,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,1.4850678429516173,Homme,Finance,25.0,Licence,1.7467162338508775,Non,0.3846525484782215,-0.9530900622880067,6.0,1.2,2.0,3.0,2.0,0.5776768871997298,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.8871012610410054,Homme,Support Client,16.0,Licence,0.18286983154387054,Oui,0.03210849180290957,-0.7191287886239719,8.0,2.0,3.0,1.0,3.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487,0.11828708429879005,Femme,Finance,14.0,Master,0.8722514089176058,Non,-0.020591392957833063,-1.2455416543680504,0.0,0.0,3.0,3.0,4.0,4.921082158802247e-05,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-1.7610364588488476,Femme,Commercial,0.0,Secondaire,-1.2552099795282456,Non,0.03210849180290957,-1.7427093609041244,0.0,1.2,1.0,2.0,1.0,1.0513022854134215,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-1.5047650666014425,Femme,Ressources Humaines,3.0,Doctorat,-0.6551628780311268,Non,-1.554339763235994,1.386522674352342,3.0,1.0,2.0,3.0,3.0,-1.7904501038687293,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
504,0.716253666209402,Homme,Logistique,14.0,Master,0.5469797911481032,Non,-1.6424757774048222,1.064825923064294,9.0,0.0,3.0,3.0,0.0,1.0513022854134215,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,0.20371088171459176,Femme,Administration,2.0,Licence,-0.889441050830533,Oui,-0.3204355648724024,0.24596146524017196,2.0,1.0,5.0,3.0,4.0,-0.014354860567385028,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,1.2287964507042122,Homme,Production,20.0,Licence,0.8783939223089425,Oui,-1.2017957065606821,-0.075735286047876,20.0,2.0,3.0,3.0,3.0,-1.4352310552084604,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,-1.0776460795224339,Homme,Support Client,10.0,Secondaire,0.012164619119581868,Non,1.0016046476600173,0.8893549678162679,10.0,4.0,2.0,1.0,4.0,0.5776768871997298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,1.1433726532884105,Homme,Commercial,31.0,Master,1.988563344945649,Non,0.12024450597173755,-0.030571112343143542,13.0,1.2,5.0,1.0,2.0,-1.0800120065481915,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.20371088171459176,Femme,Recherche et Développement,12.0,Licence,0.2071513687451341,Non,-0.40857157904123037,0.8893549678162679,12.0,5.0,1.0,4.0,3.0,4.921082158802247e-05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
422,-1.4193412691856406,Femme,Commercial,10.8,Licence,-1.0096675508422932,Non,0.4727885626470495,-0.075735286047876,1.0,1.0,3.0,2.0,3.0,1.1697086349668444,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.9725250584568071,Femme,Production,33.0,Secondaire,0.9854617679875846,Non,-0.05602752236591842,-0.1342256044638847,27.0,6.0,4.0,3.0,0.0,1.1697086349668444,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
461,-1.1630698769382355,Femme,Recherche et Développement,4.0,Licence,-0.6228363505337603,Oui,-0.6729796215477143,0.743129171776246,2.0,0.0,1.0,3.0,4.0,-0.7247929578879228,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
323,0.8871012610410054,Homme,Marketing,14.0,Licence,0.38984166158096223,Oui,-1.6424757774048222,0.8601098086082635,1.0,0.0,1.0,0.0,3.0,0.9328959358599986,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
273,-0.05256051053281337,Femme,Administration,21.0,Licence,1.1209796352957677,Oui,-0.020591392957833063,0.24596146524017196,8.0,2.0,1.0,1.0,1.0,-0.25116755967423093,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,0.9725250584568071,Femme,Administration,4.0,Licence,-0.9727420725014363,Non,-1.0255236782230261,-1.1578061767440373,1.0,0.0,1.0,1.0,4.0,-0.9616056569947686,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1.2287964507042122,Homme,Commercial,22.0,Master,1.8799352027700438,Non,1.5304207326729853,-1.4210126096160764,20.0,1.0,2.0,3.0,0.0,-0.7247929578879228,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1.6559154377832208,Homme,Production,16.0,Licence,0.23929209170403098,Non,-0.9373876640541983,-0.806864266247985,5.350515463917525,0.0,3.0,1.0,4.0,-0.48798025878107687,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
480,1.1433726532884105,Homme,Logistique,32.0,Doctorat,1.988563344945649,Non,0.6490605909847055,0.8016194901922548,22.0,6.0,1.0,3.0,3.0,-1.3168247056550375,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124,-0.5651032950276236,Femme,Commercial,10.8,Licence,-0.23197861584807858,Oui,-0.9373876640541983,1.3280323559363332,6.0,0.0,3.0,0.0,3.0,4.921082158802247e-05,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.5704916403674192,Femme,Ressources Humaines,28.0,Licence,1.5087992926676506,Non,-0.9373876640541983,0.7723743309842505,7.0,0.0,4.0,3.0,1.0,1.1697086349668444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
473,0.2891346791303935,Homme,Marketing,17.0,Licence,0.012164619119581868,Non,0.5609245768158775,0.8308646494002592,9.0,0.0,1.0,2.0,1.0,-1.1984183561016146,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,0.024056709829812936,Homme,Informatique,20.0,Master,1.8564747831409616,Non,1.0016046476600173,-0.9823352214960112,2.0,0.0,1.0,1.0,4.0,-0.132761210120808,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206,-0.47967949761182194,Femme,Finance,11.0,Licence,-0.33664542834481803,Oui,1.3541487043353293,0.655393694152233,9.0,1.0,4.0,3.0,0.0,0.8144895863065756,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,-0.6505270924434253,Homme,Ressources Humaines,14.0,Secondaire,-0.326730274976726,Oui,1.3541487043353293,1.1818065598963114,9.0,3.0,2.0,3.0,3.0,1.5249276836271133,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
438,0.45998227396199687,Femme,Marketing,23.0,Master,1.9819401632917493,Oui,1.2660126901665014,-1.1578061767440373,10.0,0.0,2.0,3.0,1.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125,0.3745584765461952,Homme,Ressources Humaines,3.0,Master,-0.6130885366568366,Oui,1.2660126901665014,-1.4795029280320853,0.0,0.0,3.0,1.0,3.0,-1.6720437543153064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
466,1.057948855872609,Homme,Logistique,4.0,Secondaire,-1.1028133278884522,Non,1.6185567468418132,-0.6021481517919545,2.0,1.0,2.894845360824742,2.0,3.0,1.4065213340736904,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
412,0.3745584765461952,Femme,Commercial,5.0,Licence,0.012164619119581868,Non,-1.1136596923918543,0.5091678981122112,3.0,2.0,5.0,0.0,1.0,1.6433340331805364,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.13798430794861508,Femme,Production,5.0,Licence,-0.47567280870571244,Oui,1.6185567468418132,-0.4559223557519327,3.0,2.0,5.0,2.0,2.0,-0.48798025878107687,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
354,0.8871012610410054,Femme,Logistique,5.0,Secondaire,-0.9725972372866665,Oui,1.0897406618288454,1.6204839480163769,2.0,0.0,4.0,2.0,3.0,0.22245783853946088,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,0.03286328688298834,Homme,Logistique,0.0,Licence,-1.2453727255784561,Non,-0.1441635365347464,-1.7134642016961201,0.0,0.0,4.0,3.0,4.0,0.10405148898603793,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,-1.5901888640172441,Femme,Marketing,3.0,Licence,-0.8997001157046126,Non,0.3846525484782215,-0.4266771965439283,0.0,0.0,4.0,2.0,4.0,0.9328959358599986,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
389,0.8871012610410054,Homme,Ressources Humaines,29.0,Licence,1.7174266296018532,Non,1.0897406618288454,0.6846388533602373,2.0,1.2,2.894845360824742,1.0,3.0,-0.7247929578879228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
476,-0.9922222821066322,Homme,Recherche et Développement,6.0,Master,-0.1648691325295388,Non,1.1778766759976733,1.3572775151443377,4.0,2.0,1.0,2.0,0.0,-0.6063866083344998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,0.9725250584568071,Femme,Informatique,20.0,Master,0.9819787984403691,Oui,1.4422847185041574,-0.7483739478319763,3.0,2.0,4.0,3.0,2.0,-1.3168247056550375,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.20371088171459176,Femme,Finance,16.0,Licence,0.6645253971048,Non,-1.3780677348983381,0.3044517836561807,1.0,1.0,5.0,1.0,2.0,-0.25116755967423093,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.716253666209402,Homme,Ressources Humaines,26.0,Licence,1.1994601255555646,Non,0.4727885626470495,1.1233162414803026,26.0,4.0,3.0,2.0,1.0,-0.014354860567385028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,0.6308298687936003,Homme,Production,13.0,Licence,-0.2190600071298778,Oui,-0.8492516498853703,0.8016194901922548,7.0,0.0,3.0,2.0,2.0,-1.6720437543153064,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
455,0.8016774636252038,Homme,Support Client,21.0,Licence,0.37439276434974955,Non,-0.1441635365347464,1.1818065598963114,4.0,1.0,2.0,3.0,3.0,-0.3695739092276539,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,0.20371088171459176,Homme,Finance,0.0,Licence,-1.1011578209913413,Non,0.6490605909847055,-0.8653545846639937,5.350515463917525,0.0,2.0,2.0,3.0,-0.9616056569947686,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.6308298687936003,Femme,Recherche et Développement,13.0,Licence,0.39083877413523466,Oui,1.7066927610106413,1.4157678335603463,11.0,2.0,2.0,2.0,4.0,0.3408641880928838,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
309,0.8016774636252038,Femme,Ressources Humaines,23.0,Secondaire,0.2968828431387294,Non,-1.0255236782230261,0.18747114682416324,4.0,2.0,4.0,1.0,1.0,-0.7247929578879228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
472,1.2287964507042122,Femme,Logistique,24.0,Master,1.638029234336999,Non,-0.020591392957833063,-1.6549738832801113,14.0,3.0,5.0,2.0,3.0,4.921082158802247e-05,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
420,0.11828708429879005,Homme,Finance,17.0,Licence,0.9476257320016802,Non,-0.8492516498853703,1.4450129927683506,4.0,2.0,5.0,2.0,2.0,1.2881149845202675,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1.6559154377832208,Homme,Recherche et Développement,13.0,Licence,0.12359760673929372,Non,0.3846525484782215,-1.1578061767440373,0.0,0.0,3.0,1.0,1.0,0.22245783853946088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,1.4850678429516173,Femme,Ressources Humaines,20.0,Master,1.5850258930912275,Non,0.12024450597173755,1.561993629600368,7.0,0.0,2.0,2.0,1.0,1.0513022854134215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176,1.314220248120014,Homme,Production,2.0,Licence,-0.8970653842678025,Oui,1.4422847185041574,-0.25120624129590213,0.0,1.0,4.0,0.0,2.0,-0.014354860567385028,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
284,1.3996440455358157,Femme,Ressources Humaines,13.0,Master,0.7996687701724029,Non,0.8253326193223615,-1.8011996793201333,6.0,2.0,3.0,0.0,1.0,0.45927053764630676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,-0.3088319027802185,Femme,Marketing,2.0,Licence,-0.8827728606238363,Oui,-1.0255236782230261,-0.2804514005039065,0.0,1.0,2.0,3.0,2.0,0.6960832367531526,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,-0.5651032950276236,Femme,Administration,16.0,Licence,0.9198704577768518,Non,-1.2017957065606821,-1.625728724072107,1.0,0.0,5.0,0.0,2.0,-0.25116755967423093,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.47967949761182194,Femme,Marketing,6.0,Licence,-0.5750136091214713,Oui,1.0016046476600173,1.3280323559363332,6.0,0.0,2.0,2.0,1.0,-0.7247929578879228,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,0.8871012610410054,Homme,Commercial,0.0,Master,-1.0558105499828883,Oui,-0.7611156357165423,-0.017244967631867274,0.0,0.0,3.0,3.0,1.0,-0.014354860567385028,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.8871012610410054,Femme,Support Client,16.0,Doctorat,0.012164619119581868,Non,-1.2017957065606821,-0.39743203733592397,8.0,3.0,2.0,2.0,1.0,-0.3695739092276539,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,1.4850678429516173,Femme,Ressources Humaines,8.0,Licence,-0.40117846053209255,Non,0.03210849180290957,-1.304031972784059,3.0,2.0,1.0,3.0,0.0,0.8144895863065756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,1.6559154377832208,Homme,Recherche et Développement,27.0,Licence,1.671861240222153,Oui,-1.2899317207295102,-1.3332771319920635,14.0,1.0,2.0,3.0,2.0,-0.9616056569947686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,-0.8213746872750287,Femme,Production,8.0,Licence,-0.5152480213343118,Non,-0.5848436073788863,-1.4210126096160764,5.350515463917525,0.0,3.0,0.0,2.0,0.3408641880928838,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,0.716253666209402,Homme,Marketing,23.0,Licence,0.9445334136114337,Non,-1.2017957065606821,0.33369694286418505,22.0,4.0,5.0,1.0,3.0,-0.7247929578879228,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
325,0.11828708429879005,Homme,Production,4.0,Doctorat,-0.4824483269998483,Non,-0.5848436073788863,-0.19271592287989342,0.0,1.0,2.894845360824742,2.0,1.0,1.0513022854134215,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79,-1.7610364588488476,Homme,Recherche et Développement,0.0,Licence,-1.1398969131968268,Non,-0.3204355648724024,1.6204839480163769,0.0,0.0,5.0,2.0,1.0,1.4065213340736904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
255,1.5704916403674192,Homme,Informatique,10.0,Master,0.37106559363913916,Oui,0.03210849180290957,-0.4559223557519327,3.0,1.0,1.0,3.0,2.0,-0.8431993074413457,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,1.1433726532884105,Homme,Support Client,5.0,Licence,-0.788315488186554,Non,1.4422847185041574,-0.6313933109999588,4.0,0.0,1.0,3.0,0.0,-0.014354860567385028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.11828708429879005,Homme,Commercial,8.0,Secondaire,-0.5299733195244031,Non,1.2660126901665014,1.2402968783123203,4.0,1.0,5.0,2.0,3.0,0.22245783853946088,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1.5704916403674192,Femme,Informatique,30.0,Licence,1.988563344945649,Non,-0.9373876640541983,-0.9238449030800024,15.0,1.2,4.0,2.0,0.0,1.6433340331805364,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.20371088171459176,Femme,Production,12.0,Licence,0.2071513687451341,Non,-0.40857157904123037,0.8893549678162679,12.0,5.0,1.0,4.0,3.0,4.921082158802247e-05,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
486,0.20371088171459176,Homme,Marketing,0.0,Master,-1.0214655620023938,Non,-0.8492516498853703,0.7138840125682417,0.0,0.0,2.0,3.0,3.0,-0.3695739092276539,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,-0.7359508898592271,Homme,Logistique,0.0,Secondaire,-1.2894487934867573,Oui,-0.6729796215477143,1.6204839480163769,0.0,1.0,1.0,2.0,2.0,-1.4352310552084604,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202,-0.47967949761182194,Homme,Marketing,2.0,Secondaire,-1.0905283011057787,Non,-0.6729796215477143,-0.6021481517919545,1.0,0.0,4.0,3.0,0.0,-0.7247929578879228,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,-0.9067984846908305,Femme,Ressources Humaines,11.0,Licence,-0.08062697047899531,Non,-0.05602752236591842,-0.5144126741679413,5.0,0.0,1.0,3.0,3.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266,-0.47967949761182194,Homme,Ressources Humaines,17.0,Master,1.5391396735146667,Non,-1.73061179157365,1.4450129927683506,0.0,1.0,2.0,2.0,3.0,-0.014354860567385028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
277,-1.5901888640172441,Homme,Ressources Humaines,4.0,Secondaire,-1.0188065951910008,Non,-1.554339763235994,1.0355807638562897,0.0,1.0,1.0,2.0,4.0,0.5776768871997298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88,-0.3942557001960202,Femme,Marketing,0.0,Secondaire,-1.2834615018992976,Non,0.12024450597173755,-0.806864266247985,0.0,1.0,2.0,3.0,0.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
275,-1.1630698769382355,Homme,Administration,5.0,Secondaire,-0.8926857058610156,Non,1.7066927610106413,-0.030571112343143542,4.0,1.0,1.0,3.0,1.0,0.6960832367531526,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,0.9725250584568071,Femme,Finance,30.0,Master,1.988563344945649,Oui,-0.05602752236591842,1.2987871967283289,7.0,2.0,1.0,3.0,1.0,0.8144895863065756,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.024056709829812936,Homme,Informatique,4.0,Licence,-0.542515125871111,Non,-0.4967075932100583,-1.0115803807040156,3.0,1.0,2.0,1.0,3.0,-1.1984183561016146,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0.6308298687936003,Homme,Ressources Humaines,9.0,Master,0.05854466806394082,Oui,-0.8492516498853703,0.8308646494002592,5.0,1.0,1.0,4.0,4.0,-1.4352310552084604,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,-0.9922222821066322,Femme,Production,8.0,Master,-0.12047569662074577,Non,0.8253326193223615,-1.5379932464480939,4.0,2.0,1.0,0.0,1.0,-0.25116755967423093,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,-1.5047650666014425,Homme,Informatique,4.0,Secondaire,-0.9437230966019224,Non,0.7371966051535335,0.5384130573202156,0.0,0.0,5.0,3.0,3.0,-1.4352310552084604,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-1.0776460795224339,Homme,Logistique,0.0,Licence,0.012164619119581868,Non,-1.4662037490671662,-1.8011996793201333,0.0,1.0,1.0,3.0,1.0,0.45927053764630676,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
252,-1.1630698769382355,Femme,Recherche et Développement,6.0,Master,0.20881668519862379,Oui,0.2965165343093935,-1.5964835648641027,5.0,1.0,5.0,3.0,4.0,1.0513022854134215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1.4850678429516173,Femme,Production,18.0,Licence,0.06044945309961979,Non,1.2660126901665014,0.8601098086082635,11.0,2.0,2.0,0.0,1.0,1.7617403827339593,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
89,-1.1630698769382355,Homme,Support Client,5.0,Licence,-0.9726601338540366,Non,-0.020591392957833063,-1.5964835648641027,5.0,1.2,5.0,3.0,3.0,1.7617403827339593,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
312,-0.05256051053281337,Femme,Production,13.0,Master,0.557419467266099,Non,-1.0255236782230261,-1.304031972784059,10.0,1.0,2.0,4.0,2.0,0.5776768871997298,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
384,0.024056709829812936,Homme,Support Client,3.0,Licence,-1.099138206442757,Non,0.5609245768158775,1.2402968783123203,0.0,1.0,4.0,2.0,3.0,-0.132761210120808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93,-1.4193412691856406,Homme,Finance,5.0,Licence,-0.6184462855378664,Non,-0.05602752236591842,-0.36818687812791956,4.0,2.0,5.0,3.0,4.0,1.1697086349668444,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,-1.5901888640172441,Homme,Production,2.0,Licence,-1.0769616846338463,Oui,-0.05602752236591842,0.4506775796962025,2.0,0.0,1.0,1.0,0.0,1.0513022854134215,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145,0.5454060713777986,Homme,Marketing,10.8,Master,-0.969757659231357,Oui,-1.4662037490671662,1.1233162414803026,1.0,1.2,1.0,2.0,3.0,4.921082158802247e-05,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,0.9725250584568071,Femme,Ressources Humaines,10.0,Master,0.4108831600135686,Non,-0.40857157904123037,-1.2747868135760547,0.0,1.0,2.0,3.0,3.0,0.3408641880928838,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
161,-1.1630698769382355,Femme,Production,8.0,Doctorat,-0.053553171906132076,Non,-0.020591392957833063,1.6204839480163769,6.0,1.2,4.0,1.0,3.0,1.2881149845202675,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
199,-1.333917471769839,Homme,Ressources Humaines,1.0,Licence,-1.1333175860302676,Oui,-0.1441635365347464,0.09973566920015016,1.0,0.0,3.0,0.0,1.0,4.921082158802247e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500,0.024056709829812936,Homme,Production,9.0,Master,-0.37222526636358966,Non,-0.8492516498853703,-1.6549738832801113,1.0,0.0,2.0,4.0,2.0,-0.014354860567385028,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
311,0.9725250584568071,Homme,Finance,25.0,Master,1.988563344945649,Non,0.4727885626470495,-1.0993158583280285,24.0,2.0,2.0,3.0,4.0,-0.9616056569947686,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
